Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer
20,Reddish Brown,125,80,80,sugarcane,Urea
20,Reddish Brown,125,80,95,sugarcane,Urea
20,Reddish Brown,130,60,80,sugarcane,DAP
20,Reddish Brown,130,60,95,sugarcane,DAP
20,Reddish Brown,130,65,80,sugarcane,Urea
20,Reddish Brown,130,65,90,sugarcane,Urea
20,Reddish Brown,130,70,100,sugarcane,MOP
20,Reddish Brown,130,75,85,sugarcane,DAP
20,Reddish Brown,130,75,95,sugarcane,DAP
20,Reddish Brown,130,80,80,sugarcane,Urea
20,Reddish Brown,130,80,95,sugarcane,Urea
20,Reddish Brown,135,60,80,sugarcane,DAP
20,Reddish Brown,135,60,95,sugarcane,DAP
20,Reddish Brown,135,65,80,sugarcane,Urea
20,Reddish Brown,135,65,90,sugarcane,Urea
20,Reddish Brown,135,70,100,sugarcane,MOP
20,Reddish Brown,135,75,85,sugarcane,DAP
20,Reddish Brown,135,75,95,sugarcane,DAP
20,Reddish Brown,135,80,80,sugarcane,Urea
20,Reddish Brown,135,80,95,sugarcane,Urea
20,Reddish Brown,140,60,80,sugarcane,DAP
20,Reddish Brown,140,60,95,sugarcane,DAP
20,Reddish Brown,140,65,80,sugarcane,Urea
20,Reddish Brown,140,65,90,sugarcane,Urea
20,Reddish Brown,140,70,100,sugarcane,MOP
20,Reddish Brown,140,75,85,sugarcane,DAP
20,Reddish Brown,140,75,95,sugarcane,DAP
20,Reddish Brown,140,80,80,sugarcane,Urea
20,Reddish Brown,140,80,95,sugarcane,Urea
20,Reddish Brown,145,60,80,sugarcane,DAP
20,Reddish Brown,145,60,95,sugarcane,DAP
20,Reddish Brown,145,65,80,sugarcane,Urea
20,Reddish Brown,145,65,90,sugarcane,Urea
20,Reddish Brown,145,70,100,sugarcane,MOP
20,Reddish Brown,145,75,85,sugarcane,DAP
20,Reddish Brown,145,75,95,sugarcane,DAP
20,Reddish Brown,145,80,80,sugarcane,Urea
20,Reddish Brown,145,80,95,sugarcane,Urea
20,Reddish Brown,150,60,80,sugarcane,DAP
20,Reddish Brown,150,60,95,sugarcane,DAP
20,Reddish Brown,150,65,80,sugarcane,Urea
20,Reddish Brown,150,65,90,sugarcane,Urea
20,Reddish Brown,150,70,100,sugarcane,MOP
20,Reddish Brown,150,75,85,sugarcane,DAP
20,Reddish Brown,150,75,95,sugarcane,DAP
20,Reddish Brown,150,80,80,sugarcane,Urea
20,Reddish Brown,150,80,95,sugarcane,Urea
22,Clayey,78,36,43,rice,DAP
23,Sandy,4,5,23,orange,10-10-10
23,Sandy,116,25,23,coffee,DAP
24,Sandy,22,5,17,orange,10-10-10
24,Sandy,126,25,46,cotton,DAP
25,Black,20,25,25,jowar,10:26:26 NPK
25,Black,20,25,35,jowar,Urea
25,Black,20,25,40,turmeric,White Potash
25,Black,20,25,45,turmeric,Urea
25,Black,20,25,50,turmeric,Ferrous Sulphate
25,Black,20,30,20,groundnut,Chilated Micronutrient
25,Black,20,30,25,jowar,Urea
25,Black,20,30,35,jowar,SSP
25,Black,20,35,20,groundnut,SSP
25,Black,20,35,25,jowar,SSP
25,Black,20,35,35,jowar,10:26:26 NPK
25,Black,20,40,20,gram,DAP
25,Black,20,40,20,groundnut,Chilated Micronutrient
25,Black,20,40,25,gram,MOP
25,Black,20,40,30,gram,DAP
25,Black,20,40,30,groundnut,Chilated Micronutrient
25,Black,20,40,40,groundnut,Chilated Micronutrient
25,Black,20,45,30,groundnut,SSP
25,Black,20,45,40,groundnut,SSP
25,Black,20,50,25,groundnut,Chilated Micronutrient
25,Black,20,50,30,groundnut,Chilated Micronutrient
25,Black,20,50,40,groundnut,Chilated Micronutrient
25,Black,20,55,25,groundnut,SSP
25,Black,20,55,40,groundnut,SSP
25,Black,20,60,25,groundnut,Chilated Micronutrient
25,Black,20,60,40,groundnut,Chilated Micronutrient
25,Black,25,25,25,jowar,10:26:26 NPK
25,Black,25,25,35,jowar,Urea
25,Black,25,25,40,turmeric,White Potash
25,Black,25,25,45,turmeric,Urea
25,Black,25,25,50,turmeric,Ferrous Sulphate
25,Black,25,30,20,groundnut,Chilated Micronutrient
25,Black,25,30,25,jowar,Urea
25,Black,25,30,35,jowar,SSP
25,Black,25,35,20,groundnut,SSP
25,Black,25,35,25,jowar,SSP
25,Black,25,35,35,jowar,10:26:26 NPK
25,Black,25,40,20,gram,DAP
25,Black,25,40,20,groundnut,Chilated Micronutrient
25,Black,25,40,25,gram,MOP
25,Black,25,40,30,gram,DAP
25,Black,25,40,30,groundnut,Chilated Micronutrient
25,Black,25,40,40,groundnut,Chilated Micronutrient
25,Black,25,45,30,groundnut,SSP
25,Black,25,45,40,groundnut,SSP
25,Black,25,50,25,groundnut,Chilated Micronutrient
25,Black,25,50,30,groundnut,Chilated Micronutrient
25,Black,25,50,40,groundnut,Chilated Micronutrient
25,Black,25,55,25,groundnut,SSP
25,Black,25,55,40,groundnut,SSP
25,Black,25,60,25,groundnut,Chilated Micronutrient
25,Black,25,60,40,groundnut,Chilated Micronutrient
25,Black,30,25,25,jowar,10:26:26 NPK
25,Black,30,25,35,jowar,Urea
25,Black,30,25,40,turmeric,White Potash
25,Black,30,25,45,turmeric,Urea
25,Black,30,25,50,turmeric,Ferrous Sulphate
25,Black,30,30,20,groundnut,Chilated Micronutrient
25,Black,30,30,20,urad,Urea
25,Black,30,30,25,jowar,Urea
25,Black,30,30,25,urad,SSP
25,Black,30,30,30,urad,DAP
25,Black,30,30,35,jowar,SSP
25,Black,30,35,20,groundnut,SSP
25,Black,30,35,25,jowar,SSP
25,Black,30,35,35,jowar,10:26:26 NPK
25,Black,30,40,20,gram,DAP
25,Black,30,40,20,groundnut,Chilated Micronutrient
25,Black,30,40,25,gram,MOP
25,Black,30,40,30,gram,DAP
25,Black,30,40,30,groundnut,Chilated Micronutrient
25,Black,30,40,40,groundnut,Chilated Micronutrient
25,Black,30,45,30,groundnut,SSP
25,Black,30,45,40,groundnut,SSP
25,Black,30,50,25,groundnut,Chilated Micronutrient
25,Black,30,50,30,groundnut,Chilated Micronutrient
25,Black,30,50,40,groundnut,Chilated Micronutrient
25,Black,30,55,25,groundnut,SSP
25,Black,30,55,40,groundnut,SSP
25,Black,30,60,25,groundnut,Chilated Micronutrient
25,Black,30,60,40,groundnut,Chilated Micronutrient
25,Black,35,25,25,jowar,10:26:26 NPK
25,Black,35,25,35,jowar,Urea
25,Black,35,30,20,urad,Urea
25,Black,35,30,25,jowar,Urea
25,Black,35,30,25,urad,SSP
25,Black,35,30,30,urad,DAP
25,Black,35,30,35,jowar,SSP
25,Black,35,35,25,jowar,SSP
25,Black,35,35,35,jowar,10:26:26 NPK
25,Black,40,20,20,groundnut,Chilated Micronutrient
25,Black,40,20,20,jowar,10:26:26 NPK
25,Black,40,20,20,moong,MOP
25,Black,40,20,25,jowar,10:26:26 NPK
25,Black,40,20,25,moong,Urea
25,Black,40,20,30,groundnut,Chilated Micronutrient
25,Black,40,20,30,moong,SSP
25,Black,40,20,35,jowar,10:26:26 NPK
25,Black,40,25,20,jowar,Urea
25,Black,40,25,25,jowar,10:26:26 NPK
25,Black,40,25,30,jowar,Urea
25,Black,40,25,35,jowar,Urea
25,Black,40,30,10,gram,MOP
25,Black,40,30,10,gram,Sulphur
25,Black,40,30,15,gram,18:46:00 NPK
25,Black,40,30,15,gram,DAP
25,Black,40,30,20,urad,Urea
25,Black,40,30,25,jowar,Urea
25,Black,40,30,25,urad,SSP
25,Black,40,30,30,urad,DAP
25,Black,40,30,35,jowar,SSP
25,Black,40,30,40,jowar,SSP
25,Black,40,35,20,soybean,SSP
25,Black,40,35,25,jowar,10:26:26 NPK
25,Black,40,35,25,jowar,SSP
25,Black,40,35,25,soybean,Urea
25,Black,40,35,30,soybean,20:20:20 NPK
25,Black,40,35,35,jowar,10:26:26 NPK
25,Black,40,40,20,jowar,Urea
25,Black,40,40,35,jowar,Urea
25,Black,40,40,65,ginger,Ammonium Sulphate
25,Black,40,45,60,ginger,Ammonium Sulphate
25,Black,40,45,65,ginger,Urea
25,Black,40,50,60,ginger,Urea
25,Black,40,55,60,ginger,DAP
25,Black,40,60,60,ginger,Ammonium Sulphate
25,Black,45,20,20,groundnut,Chilated Micronutrient
25,Black,45,20,20,jowar,10:26:26 NPK
25,Black,45,20,20,moong,MOP
25,Black,45,20,25,jowar,10:26:26 NPK
25,Black,45,20,25,moong,Urea
25,Black,45,20,30,groundnut,Chilated Micronutrient
25,Black,45,20,30,moong,SSP
25,Black,45,20,35,jowar,10:26:26 NPK
25,Black,45,25,20,jowar,Urea
25,Black,45,25,30,jowar,Urea
25,Black,45,30,10,gram,MOP
25,Black,45,30,10,gram,Sulphur
25,Black,45,30,15,gram,18:46:00 NPK
25,Black,45,30,15,gram,DAP
25,Black,45,30,40,jowar,SSP
25,Black,45,35,20,soybean,SSP
25,Black,45,35,25,jowar,10:26:26 NPK
25,Black,45,35,25,soybean,Urea
25,Black,45,35,30,soybean,20:20:20 NPK
25,Black,45,35,35,jowar,10:26:26 NPK
25,Black,45,40,20,jowar,Urea
25,Black,45,40,35,jowar,Urea
25,Black,45,40,65,ginger,Ammonium Sulphate
25,Black,45,45,60,ginger,Ammonium Sulphate
25,Black,45,45,65,ginger,Urea
25,Black,45,50,60,ginger,Urea
25,Black,45,55,60,ginger,DAP
25,Black,45,60,60,ginger,Ammonium Sulphate
25,Black,50,20,20,groundnut,Chilated Micronutrient
25,Black,50,20,20,jowar,10:26:26 NPK
25,Black,50,20,20,moong,MOP
25,Black,50,20,25,jowar,10:26:26 NPK
25,Black,50,20,25,moong,Urea
25,Black,50,20,30,groundnut,Chilated Micronutrient
25,Black,50,20,30,moong,SSP
25,Black,50,20,35,jowar,10:26:26 NPK
25,Black,50,25,20,jowar,Urea
25,Black,50,25,30,groundnut,Chilated Micronutrient
25,Black,50,25,30,jowar,Urea
25,Black,50,25,35,groundnut,SSP
25,Black,50,25,40,groundnut,Chilated Micronutrient
25,Black,50,30,10,gram,MOP
25,Black,50,30,10,gram,Sulphur
25,Black,50,30,15,gram,18:46:00 NPK
25,Black,50,30,15,gram,DAP
25,Black,50,30,30,jowar,10:26:26 NPK
25,Black,50,30,35,jowar,Urea
25,Black,50,30,40,jowar,SSP
25,Black,50,35,20,soybean,SSP
25,Black,50,35,25,jowar,10:26:26 NPK
25,Black,50,35,25,soybean,Urea
25,Black,50,35,30,soybean,20:20:20 NPK
25,Black,50,35,35,jowar,10:26:26 NPK
25,Black,50,40,20,jowar,Urea
25,Black,50,40,35,jowar,Urea
25,Black,50,40,65,ginger,Ammonium Sulphate
25,Black,50,45,60,ginger,Ammonium Sulphate
25,Black,50,45,65,ginger,Urea
25,Black,50,50,60,ginger,Urea
25,Black,50,55,60,ginger,DAP
25,Black,50,60,60,ginger,Ammonium Sulphate
25,Black,55,20,20,jowar,10:26:26 NPK
25,Black,55,20,35,jowar,10:26:26 NPK
25,Black,55,25,20,jowar,Urea
25,Black,55,25,30,groundnut,Chilated Micronutrient
25,Black,55,25,30,jowar,Urea
25,Black,55,25,35,groundnut,SSP
25,Black,55,25,40,groundnut,Chilated Micronutrient
25,Black,55,30,30,jowar,10:26:26 NPK
25,Black,55,30,35,jowar,Urea
25,Black,55,30,40,jowar,SSP
25,Black,55,35,20,soybean,SSP
25,Black,55,35,25,jowar,10:26:26 NPK
25,Black,55,35,25,soybean,Urea
25,Black,55,35,30,soybean,20:20:20 NPK
25,Black,55,35,35,jowar,10:26:26 NPK
25,Black,55,40,20,jowar,Urea
25,Black,55,40,35,jowar,Urea
25,Black,55,40,65,ginger,Ammonium Sulphate
25,Black,55,45,60,ginger,Ammonium Sulphate
25,Black,55,45,65,ginger,Urea
25,Black,55,50,60,ginger,Urea
25,Black,55,55,60,ginger,DAP
25,Black,55,60,60,ginger,Ammonium Sulphate
25,Black,60,20,20,jowar,10:26:26 NPK
25,Black,60,20,35,jowar,10:26:26 NPK
25,Black,60,25,20,jowar,Urea
25,Black,60,25,30,groundnut,Chilated Micronutrient
25,Black,60,25,30,jowar,Urea
25,Black,60,25,35,groundnut,SSP
25,Black,60,25,40,groundnut,Chilated Micronutrient
25,Black,60,30,20,moong,MOP
25,Black,60,30,20,urad,Urea
25,Black,60,30,25,moong,Urea
25,Black,60,30,30,jowar,10:26:26 NPK
25,Black,60,30,30,moong,SSP
25,Black,60,30,30,urad,DAP
25,Black,60,30,35,jowar,Urea
25,Black,60,30,40,jowar,SSP
25,Black,60,35,20,soybean,SSP
25,Black,60,35,25,jowar,10:26:26 NPK
25,Black,60,35,25,soybean,Urea
25,Black,60,35,30,soybean,20:20:20 NPK
25,Black,60,35,30,urad,SSP
25,Black,60,35,35,jowar,10:26:26 NPK
25,Black,60,40,20,jowar,Urea
25,Black,60,40,25,urad,DAP
25,Black,60,40,30,urad,Urea
25,Black,60,40,35,jowar,Urea
25,Black,60,40,45,wheat,Urea
25,Black,60,40,60,wheat,19:19:19 NPK
25,Black,60,40,65,ginger,Ammonium Sulphate
25,Black,60,45,55,wheat,19:19:19 NPK
25,Black,60,45,60,ginger,Ammonium Sulphate
25,Black,60,45,65,ginger,Urea
25,Black,60,50,40,wheat,Urea
25,Black,60,50,50,wheat,19:19:19 NPK
25,Black,60,50,60,ginger,Urea
25,Black,60,55,50,wheat,19:19:19 NPK
25,Black,60,55,60,ginger,DAP
25,Black,60,55,60,wheat,Urea
25,Black,60,60,45,wheat,19:19:19 NPK
25,Black,60,60,60,ginger,Ammonium Sulphate
25,Black,65,30,20,moong,MOP
25,Black,65,30,20,urad,Urea
25,Black,65,30,25,moong,Urea
25,Black,65,30,30,jowar,10:26:26 NPK
25,Black,65,30,30,moong,SSP
25,Black,65,30,30,urad,DAP
25,Black,65,30,35,jowar,Urea
25,Black,65,30,40,jowar,SSP
25,Black,65,35,30,urad,SSP
25,Black,65,40,25,urad,DAP
25,Black,65,40,30,urad,Urea
25,Black,65,40,45,wheat,Urea
25,Black,65,40,60,wheat,19:19:19 NPK
25,Black,65,45,55,wheat,19:19:19 NPK
25,Black,65,50,40,wheat,Urea
25,Black,65,50,50,wheat,19:19:19 NPK
25,Black,65,55,50,wheat,19:19:19 NPK
25,Black,65,55,60,wheat,Urea
25,Black,65,60,45,wheat,19:19:19 NPK
25,Black,70,30,20,moong,MOP
25,Black,70,30,20,urad,Urea
25,Black,70,30,25,moong,Urea
25,Black,70,30,30,jowar,10:26:26 NPK
25,Black,70,30,30,moong,SSP
25,Black,70,30,30,urad,DAP
25,Black,70,30,35,jowar,Urea
25,Black,70,30,40,jowar,SSP
25,Black,70,35,30,urad,SSP
25,Black,70,40,25,urad,DAP
25,Black,70,40,30,urad,Urea
25,Black,70,40,45,wheat,Urea
25,Black,70,40,60,wheat,19:19:19 NPK
25,Black,70,45,55,wheat,19:19:19 NPK
25,Black,70,50,40,wheat,Urea
25,Black,70,50,50,wheat,19:19:19 NPK
25,Black,70,55,50,wheat,19:19:19 NPK
25,Black,70,55,60,wheat,Urea
25,Black,70,60,45,wheat,19:19:19 NPK
25,Black,75,30,20,moong,MOP
25,Black,75,30,20,urad,Urea
25,Black,75,30,25,moong,Urea
25,Black,75,30,30,moong,SSP
25,Black,75,30,30,urad,DAP
25,Black,75,35,30,urad,SSP
25,Black,75,40,25,urad,DAP
25,Black,75,40,30,urad,Urea
25,Black,75,40,45,wheat,Urea
25,Black,75,40,60,wheat,19:19:19 NPK
25,Black,75,45,55,wheat,19:19:19 NPK
25,Black,75,50,40,wheat,Urea
25,Black,75,50,50,wheat,19:19:19 NPK
25,Black,75,50,105,sugarcane,MOP
25,Black,75,55,50,wheat,19:19:19 NPK
25,Black,75,55,60,wheat,Urea
25,Black,75,55,105,sugarcane,Urea
25,Black,75,60,45,wheat,19:19:19 NPK
25,Black,75,60,105,sugarcane,DAP
25,Black,80,30,20,moong,MOP
25,Black,80,30,20,urad,Urea
25,Black,80,30,25,moong,Urea
25,Black,80,30,30,moong,SSP
25,Black,80,30,30,urad,DAP
25,Black,80,35,30,urad,SSP
25,Black,80,40,25,urad,DAP
25,Black,80,40,30,urad,Urea
25,Black,80,40,45,wheat,Urea
25,Black,80,40,60,wheat,19:19:19 NPK
25,Black,80,45,55,wheat,19:19:19 NPK
25,Black,80,50,40,wheat,Urea
25,Black,80,50,50,wheat,19:19:19 NPK
25,Black,80,50,105,sugarcane,MOP
25,Black,80,55,50,wheat,19:19:19 NPK
25,Black,80,55,60,wheat,Urea
25,Black,80,55,105,sugarcane,Urea
25,Black,80,60,45,wheat,19:19:19 NPK
25,Black,80,60,105,sugarcane,DAP
25,Black,85,50,105,sugarcane,MOP
25,Black,85,55,105,sugarcane,Urea
25,Black,85,60,105,sugarcane,DAP
25,Black,90,50,105,sugarcane,MOP
25,Black,90,55,105,sugarcane,Urea
25,Black,90,60,105,sugarcane,DAP
25,Black,95,50,105,sugarcane,MOP
25,Black,95,55,105,sugarcane,Urea
25,Black,95,60,105,sugarcane,DAP
25,Black,100,20,45,cotton,Magnesium Sulphate
25,Black,100,20,50,cotton,12:32:16 NPK
25,Black,100,20,55,cotton,DAP
25,Black,100,40,45,wheat,Urea
25,Black,100,40,55,wheat,Urea
25,Black,100,50,45,wheat,19:19:19 NPK
25,Black,100,50,50,wheat,19:19:19 NPK
25,Black,100,50,60,wheat,19:19:19 NPK
25,Black,100,50,105,sugarcane,MOP
25,Black,100,55,45,wheat,Urea
25,Black,100,55,60,wheat,Urea
25,Black,100,55,105,sugarcane,Urea
25,Black,100,60,105,sugarcane,DAP
25,Black,100,75,60,cotton,12:32:16 NPK
25,Black,100,75,65,cotton,Magnesium Sulphate
25,Black,100,75,70,cotton,DAP
25,Black,100,75,75,cotton,Magnesium Sulphate
25,Black,100,75,80,cotton,DAP
25,Black,105,20,45,cotton,Magnesium Sulphate
25,Black,105,20,50,cotton,12:32:16 NPK
25,Black,105,20,55,cotton,DAP
25,Black,105,40,45,wheat,Urea
25,Black,105,40,55,wheat,Urea
25,Black,105,50,45,wheat,19:19:19 NPK
25,Black,105,50,50,wheat,19:19:19 NPK
25,Black,105,50,60,wheat,19:19:19 NPK
25,Black,105,55,45,wheat,Urea
25,Black,105,55,60,wheat,Urea
25,Black,105,75,60,cotton,12:32:16 NPK
25,Black,105,75,65,cotton,Magnesium Sulphate
25,Black,105,75,70,cotton,DAP
25,Black,105,75,75,cotton,Magnesium Sulphate
25,Black,105,75,80,cotton,DAP
25,Black,110,20,45,cotton,Magnesium Sulphate
25,Black,110,20,50,cotton,12:32:16 NPK
25,Black,110,20,55,cotton,DAP
25,Black,110,40,45,wheat,Urea
25,Black,110,40,55,wheat,Urea
25,Black,110,50,45,wheat,19:19:19 NPK
25,Black,110,50,50,wheat,19:19:19 NPK
25,Black,110,50,60,wheat,19:19:19 NPK
25,Black,110,55,45,wheat,Urea
25,Black,110,55,60,wheat,Urea
25,Black,110,75,60,cotton,12:32:16 NPK
25,Black,110,75,65,cotton,Magnesium Sulphate
25,Black,110,75,70,cotton,DAP
25,Black,110,75,75,cotton,Magnesium Sulphate
25,Black,110,75,80,cotton,DAP
25,Black,115,20,45,cotton,Magnesium Sulphate
25,Black,115,20,50,cotton,12:32:16 NPK
25,Black,115,20,55,cotton,DAP
25,Black,115,40,45,wheat,Urea
25,Black,115,40,55,wheat,Urea
25,Black,115,50,45,wheat,19:19:19 NPK
25,Black,115,50,50,wheat,19:19:19 NPK
25,Black,115,50,60,wheat,19:19:19 NPK
25,Black,115,55,45,wheat,Urea
25,Black,115,55,60,wheat,Urea
25,Black,115,75,60,cotton,12:32:16 NPK
25,Black,115,75,65,cotton,Magnesium Sulphate
25,Black,115,75,70,cotton,DAP
25,Black,115,75,75,cotton,Magnesium Sulphate
25,Black,115,75,80,cotton,DAP
25,Black,120,20,45,cotton,Magnesium Sulphate
25,Black,120,20,50,cotton,12:32:16 NPK
25,Black,120,20,55,cotton,DAP
25,Black,120,40,45,wheat,Urea
25,Black,120,40,55,wheat,Urea
25,Black,120,50,45,wheat,19:19:19 NPK
25,Black,120,50,50,wheat,19:19:19 NPK
25,Black,120,50,60,wheat,19:19:19 NPK
25,Black,120,55,45,wheat,Urea
25,Black,120,55,60,wheat,Urea
25,Black,120,60,50,maize,Urea
25,Black,120,60,65,sugarcane,DAP
25,Black,120,60,135,sugarcane,Urea
25,Black,120,60,140,sugarcane,DAP
25,Black,120,60,145,sugarcane,Urea
25,Black,120,65,45,maize,MOP
25,Black,120,65,60,maize,MOP
25,Black,120,65,60,sugarcane,MOP
25,Black,120,65,65,sugarcane,Urea
25,Black,120,65,120,sugarcane,Urea
25,Black,120,65,125,sugarcane,MOP
25,Black,120,65,125,sugarcane,Urea
25,Black,120,65,145,sugarcane,DAP
25,Black,120,70,45,maize,SSP
25,Black,120,70,55,maize,SSP
25,Black,120,70,60,sugarcane,MOP
25,Black,120,70,120,sugarcane,MOP
25,Black,120,70,135,sugarcane,DAP
25,Black,120,70,135,sugarcane,MOP
25,Black,120,75,40,maize,Urea
25,Black,120,75,60,cotton,12:32:16 NPK
25,Black,120,75,60,sugarcane,MOP
25,Black,120,75,65,cotton,Magnesium Sulphate
25,Black,120,75,70,cotton,DAP
25,Black,120,75,75,cotton,Magnesium Sulphate
25,Black,120,75,80,cotton,DAP
25,Black,120,75,130,sugarcane,Urea
25,Black,120,75,145,sugarcane,MOP
25,Black,120,75,150,sugarcane,DAP
25,Black,120,80,50,maize,MOP
25,Black,120,80,60,maize,MOP
25,Black,120,80,60,sugarcane,DAP
25,Black,120,80,120,sugarcane,Urea
25,Black,120,80,125,sugarcane,DAP
25,Black,120,80,130,sugarcane,Urea
25,Black,120,85,130,sugarcane,DAP
25,Black,120,85,145,sugarcane,Urea
25,Black,120,90,120,sugarcane,DAP
25,Black,120,90,140,sugarcane,MOP
25,Black,125,60,50,maize,Urea
25,Black,125,60,65,sugarcane,DAP
25,Black,125,60,135,sugarcane,Urea
25,Black,125,60,140,sugarcane,DAP
25,Black,125,60,145,sugarcane,Urea
25,Black,125,65,45,maize,MOP
25,Black,125,65,60,maize,MOP
25,Black,125,65,60,sugarcane,MOP
25,Black,125,65,65,sugarcane,Urea
25,Black,125,65,120,sugarcane,Urea
25,Black,125,65,125,sugarcane,MOP
25,Black,125,65,125,sugarcane,Urea
25,Black,125,65,145,sugarcane,DAP
25,Black,125,70,45,maize,SSP
25,Black,125,70,55,maize,SSP
25,Black,125,70,60,sugarcane,MOP
25,Black,125,70,120,sugarcane,MOP
25,Black,125,70,135,sugarcane,DAP
25,Black,125,70,135,sugarcane,MOP
25,Black,125,75,40,maize,Urea
25,Black,125,75,60,sugarcane,MOP
25,Black,125,75,130,sugarcane,Urea
25,Black,125,75,145,sugarcane,MOP
25,Black,125,75,150,sugarcane,DAP
25,Black,125,80,50,maize,MOP
25,Black,125,80,60,maize,MOP
25,Black,125,80,60,sugarcane,DAP
25,Black,125,80,120,sugarcane,Urea
25,Black,125,80,125,sugarcane,DAP
25,Black,125,80,130,sugarcane,Urea
25,Black,125,85,130,sugarcane,DAP
25,Black,125,85,145,sugarcane,Urea
25,Black,125,90,120,sugarcane,DAP
25,Black,125,90,140,sugarcane,MOP
25,Black,130,60,50,maize,Urea
25,Black,130,60,65,sugarcane,DAP
25,Black,130,60,135,sugarcane,Urea
25,Black,130,60,140,sugarcane,DAP
25,Black,130,60,145,sugarcane,Urea
25,Black,130,65,45,maize,MOP
25,Black,130,65,60,maize,MOP
25,Black,130,65,60,sugarcane,MOP
25,Black,130,65,65,sugarcane,Urea
25,Black,130,65,120,sugarcane,Urea
25,Black,130,65,125,sugarcane,MOP
25,Black,130,65,125,sugarcane,Urea
25,Black,130,65,145,sugarcane,DAP
25,Black,130,70,45,maize,SSP
25,Black,130,70,55,maize,SSP
25,Black,130,70,60,sugarcane,MOP
25,Black,130,70,120,sugarcane,MOP
25,Black,130,70,135,sugarcane,DAP
25,Black,130,70,135,sugarcane,MOP
25,Black,130,75,40,maize,Urea
25,Black,130,75,60,sugarcane,MOP
25,Black,130,75,130,sugarcane,Urea
25,Black,130,75,145,sugarcane,MOP
25,Black,130,75,150,sugarcane,DAP
25,Black,130,80,50,maize,MOP
25,Black,130,80,60,maize,MOP
25,Black,130,80,60,sugarcane,DAP
25,Black,130,80,120,sugarcane,Urea
25,Black,130,80,125,sugarcane,DAP
25,Black,130,80,130,sugarcane,Urea
25,Black,130,85,130,sugarcane,DAP
25,Black,130,85,145,sugarcane,Urea
25,Black,130,90,120,sugarcane,DAP
25,Black,130,90,140,sugarcane,MOP
25,Black,135,60,50,maize,Urea
25,Black,135,60,65,sugarcane,DAP
25,Black,135,60,135,sugarcane,Urea
25,Black,135,60,140,sugarcane,DAP
25,Black,135,60,145,sugarcane,Urea
25,Black,135,65,45,maize,MOP
25,Black,135,65,60,maize,MOP
25,Black,135,65,60,sugarcane,MOP
25,Black,135,65,65,sugarcane,Urea
25,Black,135,65,120,sugarcane,Urea
25,Black,135,65,125,sugarcane,MOP
25,Black,135,65,125,sugarcane,Urea
25,Black,135,65,145,sugarcane,DAP
25,Black,135,70,45,maize,SSP
25,Black,135,70,55,maize,SSP
25,Black,135,70,60,sugarcane,MOP
25,Black,135,70,120,sugarcane,MOP
25,Black,135,70,135,sugarcane,DAP
25,Black,135,70,135,sugarcane,MOP
25,Black,135,75,40,maize,Urea
25,Black,135,75,60,sugarcane,MOP
25,Black,135,75,130,sugarcane,Urea
25,Black,135,75,145,sugarcane,MOP
25,Black,135,75,150,sugarcane,DAP
25,Black,135,80,50,maize,MOP
25,Black,135,80,60,maize,MOP
25,Black,135,80,60,sugarcane,DAP
25,Black,135,80,120,sugarcane,Urea
25,Black,135,80,125,sugarcane,DAP
25,Black,135,80,130,sugarcane,Urea
25,Black,135,85,130,sugarcane,DAP
25,Black,135,85,145,sugarcane,Urea
25,Black,135,90,120,sugarcane,DAP
25,Black,135,90,140,sugarcane,MOP
25,Black,140,60,50,maize,Urea
25,Black,140,60,65,sugarcane,DAP
25,Black,140,60,135,sugarcane,Urea
25,Black,140,60,140,sugarcane,DAP
25,Black,140,60,145,sugarcane,Urea
25,Black,140,65,45,maize,MOP
25,Black,140,65,60,maize,MOP
25,Black,140,65,60,sugarcane,MOP
25,Black,140,65,65,sugarcane,Urea
25,Black,140,65,120,sugarcane,Urea
25,Black,140,65,125,sugarcane,MOP
25,Black,140,65,125,sugarcane,Urea
25,Black,140,65,145,sugarcane,DAP
25,Black,140,70,45,maize,SSP
25,Black,140,70,55,maize,SSP
25,Black,140,70,60,sugarcane,MOP
25,Black,140,70,120,sugarcane,MOP
25,Black,140,70,135,sugarcane,DAP
25,Black,140,70,135,sugarcane,MOP
25,Black,140,75,40,maize,Urea
25,Black,140,75,60,sugarcane,MOP
25,Black,140,75,130,sugarcane,Urea
25,Black,140,75,145,sugarcane,MOP
25,Black,140,75,150,sugarcane,DAP
25,Black,140,80,50,maize,MOP
25,Black,140,80,60,maize,MOP
25,Black,140,80,60,sugarcane,DAP
25,Black,140,80,120,sugarcane,Urea
25,Black,140,80,125,sugarcane,DAP
25,Black,140,80,130,sugarcane,Urea
25,Black,140,85,130,sugarcane,DAP
25,Black,140,85,145,sugarcane,Urea
25,Black,140,90,120,sugarcane,DAP
25,Black,140,90,140,sugarcane,MOP
25,Black,145,60,50,maize,Urea
25,Black,145,60,65,sugarcane,DAP
25,Black,145,60,135,sugarcane,Urea
25,Black,145,60,140,sugarcane,DAP
25,Black,145,60,145,sugarcane,Urea
25,Black,145,65,45,maize,MOP
25,Black,145,65,60,maize,MOP
25,Black,145,65,60,sugarcane,MOP
25,Black,145,65,65,sugarcane,Urea
25,Black,145,65,120,sugarcane,Urea
25,Black,145,65,125,sugarcane,MOP
25,Black,145,65,125,sugarcane,Urea
